Date,Region,Store,Units.Sold,Average.Retail.Price,Sales.Rep,Endcap,Demo,Demo1.3,Demo4.5,Natural,Fitness
5/11/2010,NC,Redwood City,316.1024536,4.79,1,0,0,0,0,3,4
5/18/2010,NC,Redwood City,318.1970181,4.19,1,0,0,0,0,3,4
5/25/2010,NC,Redwood City,239.7882788,4.19,1,0,0,0,0,3,4
6/1/2010,NC,Redwood City,207.6538755,4.426363636,1,0,0,0,0,3,4
6/8/2010,NC,Redwood City,188.4934649,4.899090909,1,0,0,0,0,3,4
6/15/2010,NC,Redwood City,792.5162514,4.471666667,1,1,1,0,0,3,4
6/22/2010,NC,Redwood City,798.5545163,4.281666667,1,1,0,1,0,3,4
6/29/2010,NC,Redwood City,836.3219456,4.281666667,1,1,0,1,0,3,4
7/6/2010,NC,Redwood City,756.3563507,4.723333333,1,1,0,1,0,3,4
7/13/2010,NC,Redwood City,726.3700377,4.728461538,1,1,0,0,1,3,4
5/4/2010,NC,Roseville,285.521117,4.623333333,1,0,0,1,0,2,1
5/11/2010,NC,Roseville,289.1212788,4.680909091,1,0,0,1,0,2,1
5/18/2010,NC,Roseville,311.4813925,4.062727273,1,0,0,1,0,2,1
5/25/2010,NC,Roseville,260.1387137,4.062727273,1,0,0,0,1,2,1
6/1/2010,NC,Roseville,301.9721051,4.29,1,0,0,0,1,2,1
6/8/2010,NC,Roseville,301.0225564,4.604545455,1,0,0,0,0,2,1
6/15/2010,NC,Roseville,223.20616,4.32,1,0,0,0,0,2,1
6/22/2010,NC,Roseville,246.4528504,4.598333333,1,0,0,0,0,2,1
6/29/2010,NC,Roseville,223.3278402,4.111818182,1,0,0,0,0,2,1
7/6/2010,NC,Roseville,276.7790099,3.96,1,0,0,0,0,2,1
7/13/2010,NC,Roseville,268.5930399,3.96,1,0,0,0,0,2,1
5/4/2010,NC,Sacramento,287.7962955,4.59,1,0,0,0,0,3,0
5/11/2010,NC,Sacramento,280.2244759,4.59,1,0,0,0,0,3,0
5/18/2010,NC,Sacramento,314.6407984,3.901111111,1,0,0,0,0,3,0
5/25/2010,NC,Sacramento,223.7111753,4.19,1,0,0,0,0,3,0
6/1/2010,NC,Sacramento,192.6813659,3.901111111,1,0,0,0,0,3,0
6/8/2010,NC,Sacramento,169.3345274,4.222222222,1,0,0,0,0,3,0
6/15/2010,NC,Sacramento,249.7920493,4.534444444,1,0,0,0,0,3,0
6/22/2010,NC,Sacramento,159.1043934,4.56,1,0,0,0,0,3,0
6/29/2010,NC,Sacramento,226.8993538,4.178888889,1,0,0,0,0,3,0
7/6/2010,NC,Sacramento,252.1834494,3.99,1,0,0,0,0,3,0
7/13/2010,NC,Sacramento,284.1625503,3.99,1,0,0,0,0,3,0
5/4/2010,NC,San Mateo,274.4671986,4.87,1,0,0,1,0,1,3
5/11/2010,NC,San Mateo,306.9105661,4.87,1,0,0,1,0,1,3
5/18/2010,NC,San Mateo,367.7140651,4.55,1,0,0,0,1,1,3
5/25/2010,NC,San Mateo,276.8494388,4.55,1,0,0,0,1,1,3
6/1/2010,NC,San Mateo,196.7134769,4.55,1,0,0,0,0,1,3
6/8/2010,NC,San Mateo,231.2947393,4.623333333,1,0,0,0,0,1,3
6/15/2010,NC,San Mateo,265.9044928,4.944545455,1,0,0,0,0,1,3
6/22/2010,NC,San Mateo,312.8108699,4.859230769,1,0,0,0,0,1,3
6/29/2010,NC,San Mateo,244.8985899,4.859230769,1,0,0,0,0,1,3
7/6/2010,NC,San Mateo,206.5974471,4.728461538,1,0,0,0,0,1,3
7/13/2010,NC,San Mateo,325.8254777,4.728461538,1,0,0,0,0,1,3
5/4/2010,NC,San Rafael,271.9868586,4.79,1,0,0,0,0,1,1
5/11/2010,NC,San Rafael,211.8216102,4.79,1,0,0,0,0,1,1
5/18/2010,NC,San Rafael,296.2917789,4.482307692,1,0,1,0,0,1,1
5/25/2010,NC,San Rafael,351.6727216,4.482307692,1,0,0,1,0,1,1
6/1/2010,NC,San Rafael,480.6616823,4.482307692,1,0,1,1,0,1,1
6/8/2010,NC,San Rafael,405.2808585,4.888461538,1,0,1,1,0,1,1
6/15/2010,NC,San Rafael,320.550742,4.859230769,1,0,0,1,1,1,1
6/22/2010,NC,San Rafael,508.3965608,4.598333333,1,0,1,1,1,1,1
6/29/2010,NC,San Rafael,298.1119486,4.859230769,1,0,0,1,1,1,1
7/6/2010,NC,San Rafael,371.0324418,4.728461538,1,0,0,1,1,1,1
7/13/2010,NC,San Rafael,395.2681448,4.728461538,1,0,0,1,1,1,1
5/4/2010,NC,San Ramon,269.8883914,4.64,1,0,0,0,0,2,4
5/11/2010,NC,San Ramon,184.3534861,4.64,1,0,0,0,0,2,4
5/18/2010,NC,San Ramon,246.5508583,4.301111111,1,0,0,0,0,2,4
5/25/2010,NC,San Ramon,274.7750189,4.19,1,0,0,0,0,2,4
6/1/2010,NC,San Ramon,200.0934676,4.123333333,1,0,0,0,0,2,4
6/8/2010,NC,San Ramon,265.8403149,4.79,1,0,0,0,0,2,4
6/15/2010,NC,San Ramon,203.9431464,4.79,1,0,0,0,0,2,4
6/22/2010,NC,San Ramon,253.7667369,4.904285714,1,0,0,0,0,2,4
6/29/2010,NC,San Ramon,294.9338463,4.623333333,1,0,0,0,0,2,4
7/6/2010,NC,San Ramon,191.1372516,4.47,1,0,0,0,0,2,4
7/13/2010,NC,San Ramon,199.4820941,4.426363636,1,0,0,0,0,2,4
5/4/2010,NC,Santa Cruz,367.8825511,4.362727273,1,0,0,0,1,3,4
5/11/2010,NC,Santa Cruz,341.2092455,4.47,1,0,0,0,1,3,4
5/18/2010,NC,Santa Cruz,244.4924954,4.062727273,1,0,0,0,0,3,4
5/25/2010,NC,Santa Cruz,216.8223723,4.062727273,1,0,0,0,0,3,4
6/1/2010,NC,Santa Cruz,213.2871562,4.062727273,1,0,0,0,0,3,4
6/8/2010,NC,Santa Cruz,272.7603055,4.272,1,0,0,0,0,3,4
6/15/2010,NC,Santa Cruz,305.2087396,4.178888889,1,0,0,0,0,3,4
6/22/2010,NC,Santa Cruz,267.9692407,3.614444444,1,0,0,0,0,3,4
6/29/2010,NC,Santa Cruz,262.3690604,3.671818182,1,0,0,0,0,3,4
7/6/2010,NC,Santa Cruz,245.1294665,3.671818182,1,0,0,0,0,3,4
7/13/2010,NC,Santa Cruz,301.2675779,3.482857143,1,0,0,0,0,3,4
5/4/2010,NC,Santa Rosa,213.9617574,4.656666667,1,0,0,0,0,1,1
5/11/2010,NC,Santa Rosa,222.4018676,4.67,1,0,0,0,0,1,1
5/18/2010,NC,Santa Rosa,347.5240241,4.244545455,1,0,1,0,0,1,1
5/25/2010,NC,Santa Rosa,380.5995819,4.571818182,1,0,0,1,0,1,1
6/1/2010,NC,Santa Rosa,341.8655561,4.571818182,1,0,0,1,0,1,1
6/8/2010,NC,Santa Rosa,357.2977628,4.616666667,1,0,0,1,0,1,1
6/15/2010,NC,Santa Rosa,278.1238637,4.931666667,1,0,0,0,1,1,1
6/22/2010,NC,Santa Rosa,284.4268441,4.931666667,1,0,0,0,1,1,1
6/29/2010,NC,Santa Rosa,260.2041054,4.944545455,1,0,0,0,0,1,1
7/6/2010,NC,Santa Rosa,320.3096968,4.728461538,1,0,0,0,0,1,1
7/13/2010,NC,Santa Rosa,259.1320325,4.723333333,1,0,0,0,0,1,1
5/4/2010,NC,SoMa,355.8590076,5.09,1,0,0,1,0,0,4
5/11/2010,NC,SoMa,364.8769144,5.09,1,0,0,1,0,0,4
5/18/2010,NC,SoMa,247.3411976,4.426363636,1,0,0,1,1,0,4
5/25/2010,NC,SoMa,378.1434097,4.426363636,1,0,0,0,1,0,4
6/1/2010,NC,SoMa,343.9774161,4.426363636,1,0,0,0,1,0,4
6/8/2010,NC,SoMa,169.0411343,4.890909091,1,0,0,0,0,0,4
6/15/2010,NC,SoMa,220.8932481,4.871818182,1,0,0,0,0,0,4
6/22/2010,NC,SoMa,189.657884,4.871818182,1,0,0,0,0,0,4
6/29/2010,NC,SoMa,173.3583594,4.871818182,1,0,0,0,0,0,4
7/6/2010,NC,SoMa,216.3332263,4.717272727,1,0,0,0,0,0,4
7/13/2010,NC,SoMa,210.1631975,4.717272727,1,0,0,0,0,0,4
5/4/2010,NC,Stevens Creek (aka Cupertino),321.2638595,4.59,1,0,0,1,0,1,2
5/11/2010,NC,Stevens Creek (aka Cupertino),426.2393056,4.608181818,1,0,0,1,0,1,2
5/18/2010,NC,Stevens Creek (aka Cupertino),237.7500205,4.482307692,1,0,0,1,1,1,2
5/25/2010,NC,Stevens Creek (aka Cupertino),297.3733276,4.482307692,1,0,0,0,1,1,2
6/1/2010,NC,Stevens Creek (aka Cupertino),396.9492223,4.482307692,1,0,0,0,1,1,2
6/8/2010,NC,Stevens Creek (aka Cupertino),138.8196511,4.866923077,1,0,0,0,0,1,2
6/15/2010,NC,Stevens Creek (aka Cupertino),707.6688746,4.153846154,1,1,0,0,0,1,2
6/22/2010,NC,Stevens Creek (aka Cupertino),636.7914155,4.120769231,1,1,0,0,0,1,2
6/29/2010,NC,Stevens Creek (aka Cupertino),740.1606583,4.120769231,1,1,0,0,0,1,2
7/6/2010,NC,Stevens Creek (aka Cupertino),734.2299248,4.732307692,1,1,0,0,0,1,2
7/13/2010,NC,Stevens Creek (aka Cupertino),617.7086466,4.728461538,1,1,0,0,0,1,2
5/4/2010,NC,Walnut Creek,161.0641279,4.623333333,1,0,0,0,0,2,0
5/11/2010,NC,Walnut Creek,227.2840972,4.680909091,1,0,0,0,0,2,0
5/18/2010,NC,Walnut Creek,269.7060916,4.482307692,1,0,0,0,0,2,0
5/25/2010,NC,Walnut Creek,311.6368511,4.482307692,1,0,0,0,0,2,0
6/1/2010,NC,Walnut Creek,211.9142762,4.29,1,0,0,0,0,2,0
6/8/2010,NC,Walnut Creek,252.7926869,4.907692308,1,0,0,0,0,2,0
6/15/2010,NC,Walnut Creek,709.0876824,4.859230769,1,1,0,0,0,2,0
6/22/2010,NC,Walnut Creek,736.3015407,4.29,1,1,0,0,0,2,0
6/29/2010,NC,Walnut Creek,663.2436825,4.846923077,1,1,0,0,0,2,0
7/6/2010,NC,Walnut Creek,739.0040102,4.499090909,1,1,0,0,0,2,0
7/13/2010,NC,Walnut Creek,681.1522218,4.55,1,1,0,0,0,2,0
5/4/2010,NE,Bowery,127.9785465,4.632857143,0,0,0,0,0,1,2
5/11/2010,NE,Bowery,152.5346602,4.9275,0,0,0,0,0,1,2
5/18/2010,NE,Bowery,250.5964571,4.36875,0,0,0,0,0,1,2
5/25/2010,NE,Bowery,230.1877532,4.208571429,1,0,0,0,0,1,2
6/1/2010,NE,Bowery,258.2664825,4.208571429,1,0,0,0,0,1,2
6/8/2010,NE,Bowery,120.9717472,4.632857143,1,0,0,0,0,1,2
6/15/2010,NE,Bowery,323.9552426,4.645555556,1,0,1,0,0,1,2
6/22/2010,NE,Bowery,332.5395828,4.12,1,0,0,1,0,1,2
6/29/2010,NE,Bowery,318.7548021,4.12,1,0,0,1,0,1,2
7/6/2010,NE,Bowery,333.848052,3.311111111,1,0,0,1,0,1,2
7/13/2010,NE,Bowery,335.2813146,3.147,1,0,0,0,1,1,2
5/4/2010,NE,Chelsea,169.6016085,4.24,0,0,0,0,0,2,1
5/11/2010,NE,Chelsea,209.3971488,4.228333333,0,0,0,0,0,2,1
5/18/2010,NE,Chelsea,196.3496039,3.995,0,0,0,0,0,2,1
5/25/2010,NE,Chelsea,358.3805522,3.995,1,0,0,0,0,2,1
6/1/2010,NE,Chelsea,198.0095394,3.995,1,0,0,0,0,2,1
6/8/2010,NE,Chelsea,166.4077996,4.24,1,0,0,0,0,2,1
6/15/2010,NE,Chelsea,299.8732085,4.24,1,0,1,0,0,2,1
6/22/2010,NE,Chelsea,344.8556996,4.24,1,0,0,1,0,2,1
6/29/2010,NE,Chelsea,340.2669632,4.24,1,0,0,1,0,2,1
7/6/2010,NE,Chelsea,262.2811772,3.745,1,0,0,1,0,2,1
7/13/2010,NE,Chelsea,235.8684861,3.745,1,0,0,0,1,1,1
5/4/2010,NE,Columbus Circle,203.7975487,4.204285714,0,0,0,0,0,2,1
5/11/2010,NE,Columbus Circle,219.2914999,4.823333333,0,0,0,0,0,2,1
5/18/2010,NE,Columbus Circle,294.0824337,4.12,0,0,0,0,0,2,1
5/25/2010,NE,Columbus Circle,337.729749,3.924285714,1,0,0,0,0,2,1
6/1/2010,NE,Columbus Circle,198.8494585,3.924285714,1,0,0,0,0,2,1
6/8/2010,NE,Columbus Circle,224.2252429,4.204285714,1,0,0,0,0,2,1
6/15/2010,NE,Columbus Circle,258.857891,4.204285714,1,0,0,0,0,2,1
6/22/2010,NE,Columbus Circle,259.4017348,3.801111111,1,0,0,0,0,2,1
6/29/2010,NE,Columbus Circle,206.1745932,3.93375,1,0,0,0,0,2,1
7/6/2010,NE,Columbus Circle,304.4683595,3.311111111,1,0,0,0,0,2,1
7/13/2010,NE,Columbus Circle,331.1818118,3.147,1,0,0,0,0,2,1
5/4/2010,NE,Edgewater,280.6650615,4.161428571,0,0,0,1,0,2,0
5/11/2010,NE,Edgewater,340.3556618,4.161428571,0,0,0,0,1,2,0
5/18/2010,NE,Edgewater,293.1924829,3.945,0,0,0,0,1,2,0
5/25/2010,NE,Edgewater,247.6482129,4.237142857,1,0,0,0,0,2,0
6/1/2010,NE,Edgewater,236.229836,4.45625,1,0,0,0,0,2,0
6/8/2010,NE,Edgewater,272.2356435,4.732857143,1,0,0,0,0,2,0
6/15/2010,NE,Edgewater,183.6752078,4.161428571,1,0,0,0,0,2,0
6/22/2010,NE,Edgewater,252.5066591,4.19,1,0,0,0,0,2,0
6/29/2010,NE,Edgewater,289.8605314,4.161428571,1,0,0,0,0,2,0
7/6/2010,NE,Edgewater,200.9138644,3.78,1,0,0,0,0,2,0
7/13/2010,NE,Edgewater,135.1673762,3.78,1,0,0,0,0,2,0
5/4/2010,NE,Jericho,89.82333755,4.856666667,0,0,0,0,0,1,1
5/11/2010,NE,Jericho,171.5718624,4.856666667,0,0,0,0,0,1,1
5/18/2010,NE,Jericho,197.5509439,4.35,0,0,0,0,0,1,1
5/25/2010,NE,Jericho,268.8944779,4.35,1,0,0,0,0,1,1
6/1/2010,NE,Jericho,173.2082567,4.145,1,0,0,0,0,1,1
6/8/2010,NE,Jericho,299.9339069,4.64,1,0,0,0,0,1,1
6/15/2010,NE,Jericho,244.4826198,4.19,1,0,0,0,0,1,1
6/22/2010,NE,Jericho,440.970022,4.19,1,0,1,0,0,1,1
6/29/2010,NE,Jericho,269.9348016,3.94,1,0,0,1,0,1,1
7/6/2010,NE,Jericho,334.9632178,4.179,1,0,0,1,0,1,1
7/13/2010,NE,Jericho,357.7484603,4.179,1,0,0,1,0,1,1
5/4/2010,NE,Middletown,230.5029447,5.29,0,0,0,1,0,2,5
5/11/2010,NE,Middletown,363.7853542,4.39,0,0,0,0,1,2,5
5/18/2010,NE,Middletown,268.4086489,4.79,0,0,0,0,1,2,5
5/25/2010,NE,Middletown,211.2387262,4.39,1,0,0,0,0,2,5
6/1/2010,NE,Middletown,223.083153,4.79,1,0,0,0,0,2,5
6/8/2010,NE,Middletown,351.9707474,5.29,1,0,0,0,0,2,5
6/15/2010,NE,Middletown,168.5650474,5.83,1,0,0,0,0,2,5
6/22/2010,NE,Middletown,241.9549328,6.19,1,0,0,0,0,2,5
6/29/2010,NE,Middletown,184.8580883,5.59,1,0,0,0,0,2,5
7/6/2010,NE,Middletown,200.0770223,4.6225,1,0,0,0,0,2,5
7/13/2010,NE,Middletown,181.7512902,4.6225,1,0,0,0,0,2,5
5/4/2010,NE,Rose City,154.7012506,4.732857143,0,0,0,0,0,1,5
5/11/2010,NE,Rose City,120.0816565,4.03,0,0,0,0,0,1,5
5/18/2010,NE,Rose City,284.829203,3.666363636,0,0,0,0,0,1,5
5/25/2010,NE,Rose City,248.1747144,3.666363636,1,0,0,0,0,1,5
6/1/2010,NE,Rose City,278.1469677,3.794,1,0,0,0,0,1,5
6/8/2010,NE,Rose City,275.6612685,4.03,1,0,0,0,0,1,5
6/15/2010,NE,Rose City,325.0397328,3.63,1,0,1,0,0,1,5
6/22/2010,NE,Rose City,336.9444723,4.03,1,0,0,1,0,1,5
6/29/2010,NE,Rose City,304.8437244,4.212222222,1,0,0,1,0,1,5
7/6/2010,NE,Rose City,257.5269376,4.02,1,0,0,1,0,1,5
7/13/2010,NE,Rose City,280.4960732,4.01625,1,0,0,0,1,1,5
5/4/2010,NE,Union Square,234.3681739,4.204285714,0,0,0,0,0,1,2
5/11/2010,NE,Union Square,240.3582517,4.181666667,0,0,0,0,0,1,2
5/18/2010,NE,Union Square,212.8258829,3.924285714,0,0,0,0,0,1,2
5/25/2010,NE,Union Square,213.5933355,3.884285714,1,0,0,0,0,1,2
6/1/2010,NE,Union Square,202.7824781,3.464,1,0,0,0,0,1,2
6/8/2010,NE,Union Square,172.892991,3.66,1,0,0,0,0,1,2
6/15/2010,NE,Union Square,270.3657284,3.623333333,1,0,0,0,0,1,2
6/22/2010,NE,Union Square,280.2367698,3.96,1,0,0,0,0,1,2
6/29/2010,NE,Union Square,350.5509908,3.629,1,0,1,0,0,1,2
7/6/2010,NE,Union Square,351.3030761,3.005,1,0,0,1,0,1,2
7/13/2010,NE,Union Square,313.2871857,3.142,1,0,0,1,0,1,2
5/4/2010,NE,West Orange,206.8548516,4.732857143,0,0,0,0,0,2,3
5/11/2010,NE,West Orange,142.7446626,4.161428571,0,0,0,0,0,2,3
5/18/2010,NE,West Orange,227.9098627,3.881428571,0,0,0,0,0,2,3
5/25/2010,NE,West Orange,223.912639,4.145,1,0,0,0,0,2,3
6/1/2010,NE,West Orange,220.8650503,3.881428571,1,0,0,0,0,2,3
6/8/2010,NE,West Orange,229.2195013,4.19,1,0,0,0,0,2,3
6/15/2010,NE,West Orange,224.8885371,4.161428571,1,0,0,0,0,2,3
6/22/2010,NE,West Orange,241.5697419,4.161428571,1,0,0,0,0,2,3
6/29/2010,NE,West Orange,230.1004812,4.161428571,1,0,0,0,0,2,3
7/6/2010,NE,West Orange,308.2465856,3.745,1,0,0,0,0,2,3
7/13/2010,NE,West Orange,326.6529461,3.745,1,0,0,0,0,2,3
5/4/2010,NE,White Plains,120.5189929,4.161428571,0,0,0,0,1,1,1
5/11/2010,NE,White Plains,199.315991,4.128571429,0,0,0,0,1,1,1
5/18/2010,NE,White Plains,265.2078074,3.881428571,0,0,0,0,0,1,1
5/25/2010,NE,White Plains,292.620088,3.881428571,1,0,0,0,0,1,1
6/1/2010,NE,White Plains,296.4292752,3.881428571,1,0,0,0,0,1,1
6/8/2010,NE,White Plains,349.2964976,4.125714286,1,0,1,0,0,1,1
6/15/2010,NE,White Plains,284.1236147,4.161428571,1,0,0,1,0,1,1
6/22/2010,NE,White Plains,302.0268244,4.161428571,1,0,0,1,0,1,1
6/29/2010,NE,White Plains,262.657036,4.161428571,1,0,0,1,0,1,1
7/6/2010,NE,White Plains,377.1394765,3.826666667,1,0,0,0,1,1,1
7/13/2010,NE,White Plains,327.8666915,3.518571429,1,0,0,0,1,1,1
5/4/2010,PN,Bellevue,178.2967059,4.836153846,1,0,0,0,0,1,2
5/11/2010,PN,Bellevue,198.50634,4.216666667,1,0,0,0,0,1,2
5/18/2010,PN,Bellevue,329.4543495,4.10875,1,0,0,0,0,1,2
5/25/2010,PN,Bellevue,241.5137053,4.10875,1,0,0,0,0,1,2
6/1/2010,PN,Bellevue,180.8267885,4.10875,1,0,0,0,0,1,2
6/8/2010,PN,Bellevue,226.0958666,4.563333333,1,0,0,0,0,1,2
6/15/2010,PN,Bellevue,257.0299673,4.318571429,1,0,0,0,0,1,2
6/22/2010,PN,Bellevue,751.9271319,4.073333333,1,1,1,0,0,1,2
6/29/2010,PN,Bellevue,789.0918703,3.394,1,1,0,1,0,1,2
7/6/2010,PN,Bellevue,831.144896,3.526875,1,1,0,1,0,1,2
7/13/2010,PN,Bellevue,725.7300701,2.889285714,1,1,0,1,0,1,2
5/4/2010,PN,Bend,222.5226397,4.6775,1,0,0,0,0,0,2
5/11/2010,PN,Bend,242.0328069,4.204285714,1,0,0,0,0,0,2
5/18/2010,PN,Bend,222.5722413,4.2025,1,0,0,0,0,0,2
5/25/2010,PN,Bend,240.3047999,3.578888889,1,0,0,0,0,0,2
6/1/2010,PN,Bend,297.3226069,4.045555556,1,0,0,0,0,0,2
6/8/2010,PN,Bend,214.8118782,4.467777778,1,0,0,0,0,0,2
6/15/2010,PN,Bend,224.8050966,3.701111111,1,0,0,0,0,0,2
6/22/2010,PN,Bend,242.0916627,3.89,1,0,0,0,0,0,2
6/29/2010,PN,Bend,221.6397663,3.758181818,1,0,0,0,0,0,2
7/6/2010,PN,Bend,269.9951777,2.995384615,1,0,0,0,0,0,2
7/13/2010,PN,Bend,320.5851253,2.995384615,1,0,0,0,0,0,2
5/4/2010,PN,Bridgeport,248.6813585,4.573333333,1,0,0,0,0,1,0
5/11/2010,PN,Bridgeport,240.5030592,4.262727273,1,0,0,0,0,1,0
5/18/2010,PN,Bridgeport,278.5546318,4.171818182,1,0,0,0,0,1,0
5/25/2010,PN,Bridgeport,204.6524045,4.198333333,1,0,0,0,0,1,0
6/1/2010,PN,Bridgeport,266.2843547,4.171818182,1,0,0,0,0,1,0
6/8/2010,PN,Bridgeport,175.165358,4.197142857,1,0,0,0,0,1,0
6/15/2010,PN,Bridgeport,280.7123996,3.947142857,1,0,0,0,0,1,0
6/22/2010,PN,Bridgeport,712.7245451,3.182307692,1,1,0,0,0,1,0
6/29/2010,PN,Bridgeport,648.3832487,3.59,1,1,0,0,0,1,0
7/6/2010,PN,Bridgeport,776.2939057,3.315,1,1,0,0,0,1,0
7/13/2010,PN,Bridgeport,737.209163,3.030714286,1,1,0,0,0,1,0
5/4/2010,PN,Fremont,198.7120002,4.59,1,0,0,0,0,2,4
5/11/2010,PN,Fremont,254.849693,4.6775,1,0,0,0,0,2,4
5/18/2010,PN,Fremont,343.5724704,4.2025,1,0,0,0,0,2,4
5/25/2010,PN,Fremont,291.4199813,4.512222222,1,0,0,0,0,2,4
6/1/2010,PN,Fremont,269.0771547,4.2025,1,0,0,0,0,2,4
6/8/2010,PN,Fremont,219.2467251,4.6775,1,0,0,0,0,2,4
6/15/2010,PN,Fremont,325.6134268,4.162727273,1,0,0,0,0,2,4
6/22/2010,PN,Fremont,296.142856,4.667777778,1,0,0,0,0,2,4
6/29/2010,PN,Fremont,260.0377745,3.78,1,0,0,0,0,2,4
7/6/2010,PN,Fremont,159.4744735,3.911666667,1,0,0,0,0,2,4
7/13/2010,PN,Fremont,283.4931507,3.540909091,1,0,0,0,0,2,4
5/4/2010,PN,Mill Plain,340.7244338,4.59,1,0,0,1,0,1,0
5/11/2010,PN,Mill Plain,276.8823536,4.899090909,1,0,0,0,1,1,0
5/18/2010,PN,Mill Plain,469.6665028,4.399090909,1,0,0,0,1,1,0
5/25/2010,PN,Mill Plain,207.851919,4.054285714,1,0,0,0,0,1,0
6/1/2010,PN,Mill Plain,247.3354523,4.054285714,1,0,0,0,0,1,0
6/8/2010,PN,Mill Plain,233.3518879,4.447142857,1,0,0,0,0,1,0
6/15/2010,PN,Mill Plain,247.0040933,4.174615385,1,0,0,0,0,1,0
6/22/2010,PN,Mill Plain,424.7044432,4.447142857,1,0,1,0,0,1,0
6/29/2010,PN,Mill Plain,310.5828647,4.197142857,1,0,0,1,0,1,0
7/6/2010,PN,Mill Plain,347.1168644,3.303076923,1,0,0,1,0,1,0
7/13/2010,PN,Mill Plain,331.3311171,3.637857143,1,0,0,1,0,1,0
5/4/2010,PN,Redmond,219.4842044,4.216666667,1,0,0,0,0,2,3
5/11/2010,PN,Redmond,218.5544314,4.216666667,1,0,0,0,0,2,3
5/18/2010,PN,Redmond,214.9234231,4.09,1,0,0,0,0,2,3
5/25/2010,PN,Redmond,221.3261074,3.79,1,0,0,0,0,2,3
6/1/2010,PN,Redmond,195.6817754,3.697142857,1,0,0,0,0,2,3
6/8/2010,PN,Redmond,218.6769308,4.216666667,1,0,0,0,0,2,3
6/15/2010,PN,Redmond,652.7564418,3.729333333,1,1,0,0,0,2,3
6/22/2010,PN,Redmond,891.0829415,3.594,1,1,1,0,0,2,3
6/29/2010,PN,Redmond,926.0925642,3.268571429,1,1,1,1,0,2,3
7/6/2010,PN,Redmond,787.3333969,3.364666667,1,1,0,1,0,2,3
7/13/2010,PN,Redmond,784.7921193,3.364666667,1,1,0,1,0,2,3
5/4/2010,PN,Roosevelt Square,304.4715796,4.523333333,1,0,0,0,1,3,2
5/11/2010,PN,Roosevelt Square,300.7271195,4.49,1,0,0,0,1,3,2
5/18/2010,PN,Roosevelt Square,222.5322953,4.413076923,1,0,0,0,0,3,2
5/25/2010,PN,Roosevelt Square,189.401626,4.413076923,1,0,0,0,0,3,2
6/1/2010,PN,Roosevelt Square,207.1845553,4.196666667,1,0,0,0,0,3,2
6/8/2010,PN,Roosevelt Square,273.1840676,4.4525,1,0,0,0,0,3,2
6/15/2010,PN,Roosevelt Square,130.9100807,4.4525,1,0,0,0,0,3,2
6/22/2010,PN,Roosevelt Square,824.6369684,4.343125,1,1,1,0,0,3,2
6/29/2010,PN,Roosevelt Square,885.8067046,3.7275,1,1,1,1,0,3,2
7/6/2010,PN,Roosevelt Square,703.0022742,3.713125,1,1,0,1,0,3,2
7/13/2010,PN,Roosevelt Square,772.2077926,3.713125,1,1,0,1,0,3,2
5/4/2010,PN,Tanasbourne,242.7965168,4.573333333,1,0,0,0,0,0,0
5/11/2010,PN,Tanasbourne,176.1363259,4.216666667,1,0,0,0,0,0,0
5/18/2010,PN,Tanasbourne,200.1705101,4.196666667,1,0,0,0,0,0,0
5/25/2010,PN,Tanasbourne,214.1298906,4.083333333,1,0,0,0,0,0,0
6/1/2010,PN,Tanasbourne,298.7739157,4.151538462,1,0,0,0,0,0,0
6/8/2010,PN,Tanasbourne,231.3304401,4.318571429,1,0,0,0,0,0,0
6/15/2010,PN,Tanasbourne,220.2857002,4.174615385,1,0,0,0,0,0,0
6/22/2010,PN,Tanasbourne,173.379717,4.318571429,1,0,0,0,0,0,0
6/29/2010,PN,Tanasbourne,240.3010514,4.197142857,1,0,0,0,0,0,0
7/6/2010,PN,Tanasbourne,194.6995113,3.303076923,1,0,0,0,0,0,0
7/13/2010,PN,Tanasbourne,295.7966175,3.648461538,1,0,0,0,0,0,0
5/4/2010,PN,Westlake,273.2740458,4.216666667,1,0,0,0,0,1,0
5/11/2010,PN,Westlake,228.231998,4.45,1,0,0,0,0,1,0
5/18/2010,PN,Westlake,266.4031208,4.10875,1,0,0,0,0,1,0
5/25/2010,PN,Westlake,288.415271,4.083333333,1,0,0,0,0,1,0
6/1/2010,PN,Westlake,286.6364209,4.083333333,1,0,0,0,0,1,0
6/8/2010,PN,Westlake,258.3053226,4.4525,1,0,0,0,0,1,0
6/15/2010,PN,Westlake,200.3638766,4.197142857,1,0,0,0,0,1,0
6/22/2010,PN,Westlake,247.3135152,4.4525,1,0,1,0,0,1,0
6/29/2010,PN,Westlake,365.7747187,3.947142857,1,0,1,1,0,1,0
7/6/2010,PN,Westlake,314.1579333,3.637857143,1,0,0,1,0,1,0
7/13/2010,PN,Westlake,339.1918064,3.963125,1,0,0,1,0,1,0
5/4/2010,RM,Academy,270.7489,4.29,1,0,0,0,0,1,2
5/11/2010,RM,Academy,314.5058244,4.29,1,0,1,0,0,1,2
5/18/2010,RM,Academy,390.6069792,4.085833333,1,0,0,1,0,1,2
5/25/2010,RM,Academy,249.8623798,4.085833333,1,0,0,1,0,1,2
6/1/2010,RM,Academy,222.0338943,4.793125,1,0,0,1,0,1,2
6/8/2010,RM,Academy,276.3581971,4.147142857,1,0,0,0,1,1,2
